"","","","","","","","","","Normalized abundance","","","","Raw abundance","","","","Spectral counts","","","",
"sp|Q9CR57|RL14_MOUSE","6","6","400.75","0.568584911725758","1.04926545302458","Condition 2","Condition 1","60S ribosomal protein L14 OS=Mus musculus GN=Rpl14 PE=2 SV=3","5314088.8138303","4906076.50683551","5054850.24253939","5668816.15263517","5666756.44397999","4906076.50683551","5127796.86528392","5010445.37702376","12","13","12","17",
"tr|E1W725|E1W725_SALTS","6","4","204.01","0.00173803745525924","1.24685529049866","Condition 2","Condition 1","Chromosome partition protein mukB OS=Salmonella typhimurium (strain SL1344) GN=mukB","113529.174070199","115206.138513595","143394.85556005","141804.979058919","121063.497672016","115206.138513595","145464.188958697","125335.887182446","6","4","1","1",
"sp|P43274|H14_MOUSE","6","1","306.45","0.123180509410824","1.15737502856162","Condition 2","Condition 1","Histone H1.4 OS=Mus musculus GN=Hist1h1e PE=1 SV=2","546044.814706945","504325.228188705","632373.007422657","583299.050973965","582282.886275684","504325.228188705","641498.792162644","515555.268451646","3","2","2","1",
"tr|E1WEJ3|E1WEJ3_SALTS","6","6","387.57","0.00153005260137562","1.98194188768695","Condition 1","Condition 2","50S ribosomal protein L11 OS=Salmonella typhimurium (strain SL1344) GN=rplK","4724822.84717903","4580954.98438425","2399005.973125","2296276.91552908","5038384.04925285","4580954.98438425","2433626.06576606","2029589.55556015","15","13","9","8",
"sp|Q5XKE5|K2C79_CON-HUMAN","6","0","341.38","","1","-","-","Keratin, type II cytoskeletal 79 OS=Homo sapiens GN=KRT79 PE=1 SV=2","0","0","0","0","0","0","0","0","0","0","0","0",
"sp|Q9CPR4|RL17_MOUSE","6","6","304.47","0.509957869625445","1.04328628362859","Condition 1","Condition 2","60S ribosomal protein L17 OS=Mus musculus GN=Rpl17 PE=2 SV=3","2251158.65379276","2030771.05270879","2044736.2966957","2059534.76839377","2400556.0039947","2030771.05270879","2074243.91810689","1820342.41034988","6","7","6","6",
"tr|E1WCR7|E1WCR7_SALTS","6","6","431.13","0.0127268280669524","1.30854720689461","Condition 1","Condition 2","Pts system, glucose-specific IIA component OS=Salmonella typhimurium (strain SL1344) GN=crr","6428625.23949761","6794746.18979802","5118405.14309067","4986978.41481459","6855258.68650242","6794746.18979802","5192268.927597","4407795.60864922","15","16","17","15",
"sp|P61358|RL27_MOUSE","6","6","168.76","0.284699470132003","1.04246259955824","Condition 2","Condition 1","60S ribosomal protein L27 OS=Mus musculus GN=Rpl27 PE=2 SV=2","2234535.1735892","2189498.82077384","2367360.26447108","2244529.71382665","2382829.3123896","2189498.82077384","2401523.67739665","1983852.22336191","5","8","7","7",
"sp|Q9QXZ0|MACF1_MOUSE","6","1","120.87","0.361521809262195","1.4245448245269","Condition 2","Condition 1","Microtubule-actin cross-linking factor 1 OS=Mus musculus GN=Macf1 PE=1 SV=1","8423.78431493118","4173.8050981083","9267.475139751","8678.35566010923","8982.82579039677","4173.8050981083","9401.21421813645","7670.45990319325","1","0","0","0",
"tr|E1W9P2|E1W9P2_SALTS","6","6","414.28","0.000872363737746018","1.52269539277221","Condition 1","Condition 2","Peptidoglycan-associated lipoprotein OS=Salmonella typhimurium (strain SL1344) GN=pal","6276845.79262957","6432430.21124101","4164419.36558631","4182145.59034501","6693406.45016704","6432430.21124101","4224516.16644798","3696435.28295475","11","15","13","16",
"sp|Q91V41|RAB14_MOUSE","6","4","289.34","0.0204384580825131","1.70787439560157","Condition 2","Condition 1","Ras-related protein Rab-14 OS=Mus musculus GN=Rab14 PE=1 SV=3","199704.154924813","233485.013140827","369269.359745409","370563.328845842","212957.450741978","233485.013140827","374598.29163933","327526.465476764","1","2","5","3",
"sp|P61028|RAB8B_MOUSE","6","3","276.66","0.000831410437071245","1.57813227155006","Condition 2","Condition 1","Ras-related protein Rab-8B OS=Mus musculus GN=Rab8b PE=1 SV=1","160868.795876115","165160.003569148","257333.720748889","257182.849110403","171544.796785059","165160.003569148","261047.307689396","227313.884006629","1","1","3","3",
"tr|E1WI67|E1WI67_SALTS","6","5","281.58","0.0108028445244581","1.75304496342345","Condition 1","Condition 2","30S ribosomal protein S15 OS=Salmonella typhimurium (strain SL1344) GN=rpsO","2010752.76582167","2234230.35232192","1179400.5652544","1242090.72944333","2144195.66404605","2234230.35232192","1196420.51321928","1097835.52431673","8","7","7","3",
"tr|E1WIJ1|E1WIJ1_SALTS","6","5","288.98","0.00210649711932043","1.96407519618099","Condition 1","Condition 2","50S ribosomal protein L17 OS=Salmonella typhimurium (strain SL1344) GN=rplQ","2356840.34327935","2429510.43127468","1185492.63741563","1251456.20439083","2513251.22153609","2429510.43127468","1202600.50016895","1106113.30214386","8","8","6","8",
"tr|E1WFU5|E1WFU5_SALTS","6","5","443.39","0.0211161926244965","1.29284737108139","Condition 1","Condition 2","Superoxide dismutase OS=Salmonella typhimurium (strain SL1344) GN=sodB","3735748.53120758","3477329.91324056","2823482.08308313","2755736.78357617","3983670.16509283","3477329.91324056","2864227.79709208","2435688.20293195","12","12","13","13",
"tr|E1WDF7|E1WDF7_SALTS","6","5","286.87","0.00123495233166249","1.75841032314594","Condition 1","Condition 2","50S ribosomal protein L28 OS=Salmonella typhimurium (strain SL1344) GN=rpmB","1632356.3365438","1613042.95652959","940303.515956841","905340.3877181","1740687.08917829","1613042.95652959","953873.050671562","800195.03863543","13","11","5","7",
"sp|Q9D883|U2AF1_MOUSE","6","6","328.66","0.109293456580673","1.14339979227625","Condition 2","Condition 1","Splicing factor U2AF 35 kDa subunit OS=Mus musculus GN=U2af1 PE=2 SV=4","1906378.22479842","1945636.12415734","2305375.06756968","2099017.33887146","2032894.34341481","1945636.12415734","2338643.97115131","1855239.51362444","8","9","14","9",
"sp|P84084|ARF5_MOUSE","6","1","330.83","0.0637355218693217","1.39543164785979","Condition 2","Condition 1","ADP-ribosylation factor 5 OS=Mus musculus GN=Arf5 PE=2 SV=2","62425.2167038894","74472.2679754676","94133.7700258978","96897.3126080771","66568.044196581","74472.2679754676","95492.2159303505","85643.7532865623","0","0","0","2",
"sp|Q501J6|DDX17_MOUSE","6","2","257.6","0.000952168815177457","1.30787971313878","Condition 1","Condition 2","Probable ATP-dependent RNA helicase DDX17 OS=Mus musculus GN=Ddx17 PE=2 SV=1","499447.953010596","499364.35263836","385009.082070582","378679.119233424","532593.64028495","499364.35263836","390565.154143037","334699.695889158","1","1","1","2",
"sp|P62751|RL23A_MOUSE","6","5","290.13","0.0396861985198262","1.22120069085946","Condition 2","Condition 1","60S ribosomal protein L23a OS=Mus musculus GN=Rpl23a PE=2 SV=1","1930466.75913983","2065453.81617652","2496985.28030131","2382835.68689454","2058581.50484312","2065453.81617652","2533019.31385347","2106095.47569435","7","4","4","7",
"tr|E1WIK7|E1WIK7_SALTS","6","5","398.43","0.000616006026397331","2.05342501255523","Condition 1","Condition 2","50S ribosomal protein L14 OS=Salmonella typhimurium (strain SL1344) GN=rplN","3545534.46120495","3542398.32991385","1695051.76444276","1756709.43831903","3780832.60541227","3542398.32991385","1719513.08291125","1552686.91857435","12","11","9","11",
"tr|E1WEL4|E1WEL4_SALTS","6","5","705.86","0.00594110004791304","1.63116149608265","Condition 1","Condition 2","Histone like DNA-binding protein HU-alpha (NS2) (HU-2) OS=Salmonella typhimurium (strain SL1344) GN=hupA","12002415.8835688","12827060.7156092","7472950.13249593","7749010.81913744","12798951.981105","12827060.7156092","7580792.39249333","6849048.2650784","25","25","22","24",
"sp|P39054|DYN2_MOUSE","6","4","228.98","0.00893721174970563","1.3494775666922","Condition 2","Condition 1","Dynamin-2 OS=Mus musculus GN=Dnm2 PE=1 SV=2","206074.458957279","197203.50875941","277050.68633184","267163.884243054","219750.517755111","197203.50875941","281048.809110411","236135.731459744","2","1","4","2",
"sp|P29391|FRIL1_MOUSE","6","6","517.75","0.0589870600658705","1.09124969653677","Condition 2","Condition 1","Ferritin light chain 1 OS=Mus musculus GN=Ftl1 PE=1 SV=2","2139029.22505617","2217798.58116432","2346480.58914972","2407906.43225137","2280985.14526175","2217798.58116432","2380342.68715484","2128254.52915268","8","7","7","7",
"sp|Q8CIE6|COPA_MOUSE","6","5","252.06","0.0345103997392631","1.48248229965124","Condition 2","Condition 1","Coatomer subunit alpha OS=Mus musculus GN=Copa PE=1 SV=1","240256.91421995","279498.380968101","385321.343039929","385206.682226365","256201.47960706","279498.380968101","390881.921355307","340469.154086529","3","4","1","3",
"tr|E1WAU3|E1WAU3_SALTS","6","6","418.53","0.46234537614731","1.03763006964755","Condition 1","Condition 2","Peptide methionine sulfoxide reductase msrA OS=Salmonella typhimurium (strain SL1344) GN=msrA","4167572.49121161","4281530.6363921","3910671.93424567","4232021.08781914","4444151.96992251","4281530.6363921","3967106.90196525","3740518.28882712","14","13","13","11",
"tr|E1WAZ3|E1WAZ3_SALTS","6","6","289.99","0.0131113832233495","1.53898427983644","Condition 1","Condition 2","Putative uncharacterized protein OS=Salmonella typhimurium (strain SL1344) GN=SL1344_4389","1697967.7296795","1831338.62347145","1109418.99202839","1183850.92592427","1810652.75928199","1831338.62347145","1125429.0348178","1046359.63474053","12","19","11","8",
"tr|E1WFK6|E1WFK6_SALTS","6","6","237.8","0.00459748091777834","1.21628349066202","Condition 1","Condition 2","Integration host factor subunit alpha OS=Salmonella typhimurium (strain SL1344) GN=himA","873498.208287474","867947.262188082","725151.5497599","706624.416818167","931467.608846797","867947.262188082","735616.223092412","624557.746663363","9","8","8","6",
"tr|E1WHF7|E1WHF7_SALTS","6","5","422.16","0.000716092324608342","1.86183133299331","Condition 1","Condition 2","50S ribosomal protein L25 OS=Salmonella typhimurium (strain SL1344) GN=rplY","3951497.07592646","4077959.89668014","2144770.3382689","2167895.81484468","4213736.78589961","4077959.89668014","2175721.55249533","1916118.51061855","17","13","13","10",
"tr|E1W9E9|E1W9E9_SALTS","6","5","279.47","0.00922681262578562","1.8603610318789","Condition 1","Condition 2","Leucyl-tRNA synthetase OS=Salmonella typhimurium (strain SL1344) GN=leuS","306817.368041853","330410.012505772","179361.287231834","163167.592715757","327179.194474726","330410.012505772","181949.652767288","144217.467737549","7","5","2","4",
"tr|E1WIY7|E1WIY7_SALTS","6","6","328.42","0.15367895868583","1.18969878551812","Condition 1","Condition 2","Inosine-5'-monophosphate dehydrogenase OS=Salmonella typhimurium (strain SL1344) GN=guaB","968541.026782019","1058654.48075141","906255.660357945","797701.284214858","1032817.91047448","1058654.48075141","919333.849937111","705057.035565055","12","6","9","6",
"sp|Q3UP87|ELNE_MOUSE","6","6","457.53","0.0291356362854354","1.18134793732407","Condition 2","Condition 1","Neutrophil elastase OS=Mus musculus GN=Elane PE=2 SV=1","1309194.27721873","1342109.99118707","1607158.64904751","1524954.1796522","1396078.49374719","1342109.99118707","1630351.58059592","1347847.48947267","8","11","9","11",
"sp|Q791V5|MTCH2_MOUSE","6","6","440.16","0.0339479527085899","1.1468379810462","Condition 2","Condition 1","Mitochondrial carrier homolog 2 OS=Mus musculus GN=Mtch2 PE=1 SV=1","1995089.31385198","2047409.21998014","2266113.93538528","2369976.92153696","2127492.71261","2047409.21998014","2298816.26095559","2094730.11479617","9","11","4","11",
"tr|E1W883|E1W883_SALTS","6","5","179.76","0.0144097148014534","1.28630750555158","Condition 1","Condition 2","UPF0325 protein yaeH OS=Salmonella typhimurium (strain SL1344) GN=yaeH","761549.988089924","763588.752423592","610960.388016205","574711.571395652","812089.984493675","763588.752423592","619777.166911336","507965.130370797","7","8","6","8",
"sp|P28656|NP1L1_MOUSE","6","4","276.47","0.63746231482388","1.02832539263608","Condition 2","Condition 1","Nucleosome assembly protein 1-like 1 OS=Mus musculus GN=Nap1l1 PE=1 SV=2","683263.488069543","741243.394555412","709481.852792207","755374.746595896","728608.028506685","741243.394555412","719720.396483211","667646.260717512","5","5","4","7",
"sp|P29788|VTNC_MOUSE","6","6","461.99","0.0526395722732267","1.17976499970686","Condition 2","Condition 1","Vitronectin OS=Mus musculus GN=Vtn PE=1 SV=2","1923069.41809991","2081643.90315079","2356548.32123756","2368072.28903381","2050693.24187371","2081643.90315079","2390555.70684157","2093046.68445316","9","7","9","8",
"sp|P60867|RS20_MOUSE","6","6","225.04","0.0125596343893498","1.30920141095207","Condition 2","Condition 1","40S ribosomal protein S20 OS=Mus musculus GN=Rps20 PE=1 SV=1","925284.754781796","946630.26666322","1259936.19634666","1190777.59091153","986690.951237013","946630.26666322","1278118.35526081","1052481.84361609","5","5","8","8",
"tr|E1WB53|E1WB53_SALTS","6","5","251.26","0.23333275243688","1.09036731646693","Condition 1","Condition 2","Putative aldehyde dehydrogenase OS=Salmonella typhimurium (strain SL1344) GN=SL1344_4450","253723.428744074","279548.403773825","248092.154753847","240983.246227389","270561.694618695","279548.403773825","251672.37651124","212995.687192805","7","8","7","6",
"tr|E1WFU0|E1WFU0_SALTS","6","6","292.23","0.00444494142429319","1.43716927055611","Condition 1","Condition 2","Riboflavin synthase alpha chain OS=Salmonella typhimurium (strain SL1344) GN=ribE","1166607.19895078","1181153.68832686","797630.47303947","835970.338901899","1244028.67431242","1181153.68832686","809141.090845057","738881.55958858","7","8","7","5",
"sp|Q9CR68|UCRI_MOUSE","6","6","262.99","0.0316183660785251","1.11083826595837","Condition 2","Condition 1","Cytochrome b-c1 complex subunit Rieske, mitochondrial OS=Mus musculus GN=Uqcrfs1 PE=1 SV=1","516925.726182627","505866.627593256","577046.651313937","559110.233389943","551231.319710115","505866.627593256","585374.020545403","494175.716535291","6","5","7","8",
"sp|P60335|PCBP1_MOUSE","6","5","393.16","0.022797334628327","1.66703946540686","Condition 2","Condition 1","Poly(rC)-binding protein 1 OS=Mus musculus GN=Pcbp1 PE=1 SV=1","645060.390561505","633110.755146285","982984.068147476","1147777.67529172","687869.59590461","633110.755146285","997169.526577005","1014475.89623155","5","6","9","10",
"sp|O70503|DHB12_MOUSE","6","5","183.28","0.0107601645096937","1.26174349818153","Condition 2","Condition 1","Estradiol 17-beta-dehydrogenase 12 OS=Mus musculus GN=Hsd17b12 PE=2 SV=1","526230.922792697","504081.966513194","642592.522026829","657398.067147505","561154.052411793","504081.966513194","651865.784741571","581048.497202085","4","6","5","5",
"sp|Q9DCX2|ATP5H_MOUSE","6","6","437.59","0.142448671734288","1.13772227570154","Condition 2","Condition 1","ATP synthase subunit d, mitochondrial OS=Mus musculus GN=Atp5h PE=1 SV=3","1639207.15895192","1503181.73620217","1727350.37183233","1847815.47310164","1747992.56399962","1503181.73620217","1752277.79200816","1633211.98739022","10","11","11","11",
"sp|Q9D0M3|CY1_MOUSE","6","6","403.09","0.0150944081355165","1.12319128290942","Condition 2","Condition 1","Cytochrome c1, heme protein, mitochondrial OS=Mus musculus GN=Cyc1 PE=1 SV=1","2044199.17409302","2002402.79095837","2249631.80952404","2295476.24302579","2179861.73140766","2002402.79095837","2282096.2812788","2028881.87238","9","6","8","7",
"tr|E1WEJ2|E1WEJ2_SALTS","6","5","276.91","0.00520493155218582","1.59149166369042","Condition 1","Condition 2","Transcription antitermination protein nusG OS=Salmonella typhimurium (strain SL1344) GN=nusG","508855.247753509","544230.419123234","330578.267808862","331118.988232556","542625.246826052","544230.419123234","335348.847951169","292663.152087473","3","6","2","3",
"sp|P35550|FBRL_MOUSE","6","5","229.89","0.0554668061348784","1.2134696575915","Condition 2","Condition 1","rRNA 2'-O-methyltransferase fibrillarin OS=Mus musculus GN=Fbl PE=1 SV=2","506658.96833901","557447.744895284","647464.917129042","643796.291820195","540283.212102714","557447.744895284","656808.493453551","569026.418786937","6","7","5","6",
"sp|Q9QUI0|RHOA_MOUSE","6","6","322.15","0.0306328206541984","1.49904115887556","Condition 2","Condition 1","Transforming protein RhoA OS=Mus musculus GN=Rhoa PE=1 SV=1","775980.621546694","670583.438584085","1082494.23562343","1085964.82946275","827478.301850931","670583.438584085","1098115.72683293","959841.933992282","5","4","6","7",
